date,segment_id,asset_type,base_daily_hazard,grade3_defects_previous_90d,overdue_tasks_active,age_years,freight_density_class,monsoon_exposure,monsoon_month,grade3_cluster_multiplier,monsoon_multiplier,freight_age_multiplier,overdue_multiplier,total_hazard_multiplier,daily_failure_hazard
2024-09-19,SEG-005,Traction/OHE,0.00055,0,0,17,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-19,SEG-006,Traction/OHE,0.00055,0,0,30,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-19,SEG-007,Track,0.0007,0,0,32,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-19,SEG-008,Track,0.0007,0,0,20,Low,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-19,SEG-009,S&T,0.0005,0,0,22,High,Medium,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-19,SEG-010,S&T,0.0005,0,0,30,Medium,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-19,SEG-011,Traction/OHE,0.00055,0,0,18,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-19,SEG-012,Traction/OHE,0.00055,0,0,43,Low,High,1,1.0,1.0,1.0,1.0,1.8125,0.000996875
2024-09-19,SEG-013,Track,0.0007,0,0,28,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-19,SEG-014,Track,0.0007,0,0,21,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-19,SEG-015,S&T,0.0005,0,0,23,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-016,S&T,0.0005,0,0,31,Low,Medium,1,1.0,1.0,1.0,1.0,1.74,0.0008699999999999999
2024-09-19,SEG-017,Traction/OHE,0.00055,0,0,15,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-19,SEG-018,Traction/OHE,0.00055,0,0,46,High,High,1,1.0,1.0,2.0,1.0,4.53125,0.0024921874999999996
2024-09-19,SEG-019,Track,0.0007,0,0,15,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-19,SEG-020,Track,0.0007,0,0,35,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-19,SEG-021,S&T,0.0005,0,0,19,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-022,S&T,0.0005,0,0,20,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-023,Traction/OHE,0.00055,0,0,8,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-19,SEG-024,Traction/OHE,0.00055,0,0,27,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-19,SEG-025,Track,0.0007,0,0,12,Medium,Low,1,1.0,1.5,1.0,1.0,1.6875,0.00118125
2024-09-19,SEG-026,Track,0.0007,0,0,18,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-19,SEG-027,S&T,0.0005,0,0,20,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-028,S&T,0.0005,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-19,SEG-029,Traction/OHE,0.00055,0,0,22,Low,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-19,SEG-030,Traction/OHE,0.00055,0,0,29,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-19,SEG-031,Track,0.0007,0,0,44,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-19,SEG-032,Track,0.0007,0,0,35,Low,High,1,1.0,1.5,1.0,1.0,2.71875,0.0019031249999999999
2024-09-19,SEG-033,S&T,0.0005,0,0,14,Low,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-19,SEG-034,S&T,0.0005,0,0,42,Low,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-19,SEG-035,Traction/OHE,0.00055,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.9575,0.001076625
2024-09-19,SEG-036,Traction/OHE,0.00055,0,0,8,Low,High,1,1.0,1.0,1.0,1.0,1.875,0.00103125
2024-09-19,SEG-037,Track,0.0007,0,0,21,Low,Low,1,1.0,1.5,1.0,1.0,2.025,0.0014175
2024-09-19,SEG-038,Track,0.0007,0,0,37,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-19,SEG-039,S&T,0.0005,0,0,39,Medium,High,1,1.0,1.0,1.0,1.0,1.8125,0.0009062499999999999
2024-09-19,SEG-040,S&T,0.0005,0,0,28,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-041,Traction/OHE,0.00055,0,0,40,Medium,Medium,1,1.0,1.0,1.0,1.0,1.45,0.0007975
2024-09-19,SEG-042,Traction/OHE,0.00055,0,0,15,Low,Medium,1,1.0,1.0,1.0,1.0,1.25,0.0006875000000000001
2024-09-19,SEG-043,Track,0.0007,0,0,45,Medium,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-19,SEG-044,Track,0.0007,0,0,24,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-19,SEG-045,S&T,0.0005,0,0,12,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-19,SEG-046,S&T,0.0005,0,0,40,High,High,1,1.0,1.0,2.0,1.0,4.35,0.002175
2024-09-19,SEG-047,Traction/OHE,0.00055,0,0,18,High,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-19,SEG-048,Traction/OHE,0.00055,0,0,41,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0007177500000000001
2024-09-19,SEG-049,Track,0.0007,0,0,16,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-19,SEG-050,Track,0.0007,0,0,21,Low,Medium,1,1.0,1.5,1.0,1.0,1.5,0.00105
2024-09-20,SEG-001,Track,0.0007,0,0,48,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-20,SEG-002,Track,0.0007,0,0,42,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-20,SEG-003,S&T,0.0005,0,0,9,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-004,S&T,0.0005,0,0,25,Medium,High,1,1.0,1.0,1.0,1.0,1.5625,0.00078125
2024-09-20,SEG-005,Traction/OHE,0.00055,0,0,17,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-20,SEG-006,Traction/OHE,0.00055,0,0,30,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-20,SEG-007,Track,0.0007,0,0,32,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-20,SEG-008,Track,0.0007,0,0,20,Low,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-20,SEG-009,S&T,0.0005,0,0,22,High,Medium,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-20,SEG-010,S&T,0.0005,0,0,30,Medium,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-20,SEG-011,Traction/OHE,0.00055,0,0,18,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-20,SEG-012,Traction/OHE,0.00055,0,0,43,Low,High,1,1.0,1.0,1.0,1.0,1.8125,0.000996875
2024-09-20,SEG-013,Track,0.0007,0,0,28,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-20,SEG-014,Track,0.0007,0,0,21,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-20,SEG-015,S&T,0.0005,0,0,23,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-016,S&T,0.0005,0,0,31,Low,Medium,1,1.0,1.0,1.0,1.0,1.74,0.0008699999999999999
2024-09-20,SEG-017,Traction/OHE,0.00055,0,0,15,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-20,SEG-018,Traction/OHE,0.00055,0,0,46,High,High,1,1.0,1.0,2.0,1.0,4.53125,0.0024921874999999996
2024-09-20,SEG-019,Track,0.0007,0,0,15,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-20,SEG-020,Track,0.0007,0,0,35,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-20,SEG-021,S&T,0.0005,0,0,19,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-022,S&T,0.0005,0,0,20,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-023,Traction/OHE,0.00055,0,0,8,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-20,SEG-024,Traction/OHE,0.00055,0,0,27,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-20,SEG-025,Track,0.0007,0,0,12,Medium,Low,1,1.0,1.5,1.0,1.0,1.6875,0.00118125
2024-09-20,SEG-026,Track,0.0007,0,0,18,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-20,SEG-027,S&T,0.0005,0,0,20,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-028,S&T,0.0005,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-20,SEG-029,Traction/OHE,0.00055,0,0,22,Low,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-20,SEG-030,Traction/OHE,0.00055,0,0,29,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-20,SEG-031,Track,0.0007,0,0,44,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-20,SEG-032,Track,0.0007,0,0,35,Low,High,1,1.0,1.5,1.0,1.0,2.71875,0.0019031249999999999
2024-09-20,SEG-033,S&T,0.0005,0,0,14,Low,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-20,SEG-034,S&T,0.0005,0,0,42,Low,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-20,SEG-035,Traction/OHE,0.00055,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.9575,0.001076625
2024-09-20,SEG-036,Traction/OHE,0.00055,0,0,8,Low,High,1,1.0,1.0,1.0,1.0,1.875,0.00103125
2024-09-20,SEG-037,Track,0.0007,0,0,21,Low,Low,1,1.0,1.5,1.0,1.0,2.025,0.0014175
2024-09-20,SEG-038,Track,0.0007,0,0,37,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-20,SEG-039,S&T,0.0005,0,0,39,Medium,High,1,1.0,1.0,1.0,1.0,1.8125,0.0009062499999999999
2024-09-20,SEG-040,S&T,0.0005,0,0,28,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-041,Traction/OHE,0.00055,0,0,40,Medium,Medium,1,1.0,1.0,1.0,1.0,1.45,0.0007975
2024-09-20,SEG-042,Traction/OHE,0.00055,0,0,15,Low,Medium,1,1.0,1.0,1.0,1.0,1.25,0.0006875000000000001
2024-09-20,SEG-043,Track,0.0007,0,0,45,Medium,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-20,SEG-044,Track,0.0007,0,0,24,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-20,SEG-045,S&T,0.0005,0,0,12,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-20,SEG-046,S&T,0.0005,0,0,40,High,High,1,1.0,1.0,2.0,1.0,4.35,0.002175
2024-09-20,SEG-047,Traction/OHE,0.00055,0,0,18,High,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-20,SEG-048,Traction/OHE,0.00055,0,0,41,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0007177500000000001
2024-09-20,SEG-049,Track,0.0007,0,0,16,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-20,SEG-050,Track,0.0007,0,0,21,Low,Medium,1,1.0,1.5,1.0,1.0,1.5,0.00105
2024-09-21,SEG-001,Track,0.0007,0,0,48,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-21,SEG-002,Track,0.0007,0,0,42,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-21,SEG-003,S&T,0.0005,0,0,9,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-004,S&T,0.0005,0,0,25,Medium,High,1,1.0,1.0,1.0,1.0,1.5625,0.00078125
2024-09-21,SEG-005,Traction/OHE,0.00055,0,0,17,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-21,SEG-006,Traction/OHE,0.00055,0,0,30,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-21,SEG-007,Track,0.0007,0,0,32,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-21,SEG-008,Track,0.0007,0,0,20,Low,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-21,SEG-009,S&T,0.0005,0,0,22,High,Medium,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-21,SEG-010,S&T,0.0005,0,0,30,Medium,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-21,SEG-011,Traction/OHE,0.00055,0,0,18,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-21,SEG-012,Traction/OHE,0.00055,0,0,43,Low,High,1,1.0,1.0,1.0,1.0,1.8125,0.000996875
2024-09-21,SEG-013,Track,0.0007,0,0,28,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-21,SEG-014,Track,0.0007,0,0,21,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-21,SEG-015,S&T,0.0005,0,0,23,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-016,S&T,0.0005,0,0,31,Low,Medium,1,1.0,1.0,1.0,1.0,1.74,0.0008699999999999999
2024-09-21,SEG-017,Traction/OHE,0.00055,0,0,15,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-21,SEG-018,Traction/OHE,0.00055,0,0,46,High,High,1,1.0,1.0,2.0,1.0,4.53125,0.0024921874999999996
2024-09-21,SEG-019,Track,0.0007,0,0,15,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-21,SEG-020,Track,0.0007,0,0,35,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-21,SEG-021,S&T,0.0005,0,0,19,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-022,S&T,0.0005,0,0,20,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-023,Traction/OHE,0.00055,0,0,8,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-21,SEG-024,Traction/OHE,0.00055,0,0,27,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-21,SEG-025,Track,0.0007,0,0,12,Medium,Low,1,1.0,1.5,1.0,1.0,1.6875,0.00118125
2024-09-21,SEG-026,Track,0.0007,0,0,18,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-21,SEG-027,S&T,0.0005,0,0,20,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-028,S&T,0.0005,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-21,SEG-029,Traction/OHE,0.00055,0,0,22,Low,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-21,SEG-030,Traction/OHE,0.00055,0,0,29,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-21,SEG-031,Track,0.0007,0,0,44,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-21,SEG-032,Track,0.0007,0,0,35,Low,High,1,1.0,1.5,1.0,1.0,2.71875,0.0019031249999999999
2024-09-21,SEG-033,S&T,0.0005,0,0,14,Low,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-21,SEG-034,S&T,0.0005,0,0,42,Low,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-21,SEG-035,Traction/OHE,0.00055,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.9575,0.001076625
2024-09-21,SEG-036,Traction/OHE,0.00055,0,0,8,Low,High,1,1.0,1.0,1.0,1.0,1.875,0.00103125
2024-09-21,SEG-037,Track,0.0007,0,0,21,Low,Low,1,1.0,1.5,1.0,1.0,2.025,0.0014175
2024-09-21,SEG-038,Track,0.0007,0,0,37,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-21,SEG-039,S&T,0.0005,0,0,39,Medium,High,1,1.0,1.0,1.0,1.0,1.8125,0.0009062499999999999
2024-09-21,SEG-040,S&T,0.0005,0,0,28,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-041,Traction/OHE,0.00055,0,0,40,Medium,Medium,1,1.0,1.0,1.0,1.0,1.45,0.0007975
2024-09-21,SEG-042,Traction/OHE,0.00055,0,0,15,Low,Medium,1,1.0,1.0,1.0,1.0,1.25,0.0006875000000000001
2024-09-21,SEG-043,Track,0.0007,0,0,45,Medium,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-21,SEG-044,Track,0.0007,0,0,24,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-21,SEG-045,S&T,0.0005,0,0,12,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-21,SEG-046,S&T,0.0005,0,0,40,High,High,1,1.0,1.0,2.0,1.0,4.35,0.002175
2024-09-21,SEG-047,Traction/OHE,0.00055,0,0,18,High,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-21,SEG-048,Traction/OHE,0.00055,0,0,41,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0007177500000000001
2024-09-21,SEG-049,Track,0.0007,0,0,16,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-21,SEG-050,Track,0.0007,0,0,21,Low,Medium,1,1.0,1.5,1.0,1.0,1.5,0.00105
2024-09-22,SEG-001,Track,0.0007,0,0,48,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-22,SEG-002,Track,0.0007,0,0,42,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-22,SEG-003,S&T,0.0005,0,0,9,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-004,S&T,0.0005,0,0,25,Medium,High,1,1.0,1.0,1.0,1.0,1.5625,0.00078125
2024-09-22,SEG-005,Traction/OHE,0.00055,0,0,17,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-22,SEG-006,Traction/OHE,0.00055,0,0,30,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-22,SEG-007,Track,0.0007,0,0,32,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-22,SEG-008,Track,0.0007,0,0,20,Low,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-22,SEG-009,S&T,0.0005,0,0,22,High,Medium,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-22,SEG-010,S&T,0.0005,0,0,30,Medium,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-22,SEG-011,Traction/OHE,0.00055,0,0,18,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-22,SEG-012,Traction/OHE,0.00055,0,0,43,Low,High,1,1.0,1.0,1.0,1.0,1.8125,0.000996875
2024-09-22,SEG-013,Track,0.0007,0,0,28,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-22,SEG-014,Track,0.0007,0,0,21,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-22,SEG-015,S&T,0.0005,0,0,23,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-016,S&T,0.0005,0,0,31,Low,Medium,1,1.0,1.0,1.0,1.0,1.74,0.0008699999999999999
2024-09-22,SEG-017,Traction/OHE,0.00055,0,0,15,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-22,SEG-018,Traction/OHE,0.00055,0,0,46,High,High,1,1.0,1.0,2.0,1.0,4.53125,0.0024921874999999996
2024-09-22,SEG-019,Track,0.0007,0,0,15,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-22,SEG-020,Track,0.0007,0,0,35,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-22,SEG-021,S&T,0.0005,0,0,19,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-022,S&T,0.0005,0,0,20,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-023,Traction/OHE,0.00055,0,0,8,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-22,SEG-024,Traction/OHE,0.00055,0,0,27,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-22,SEG-025,Track,0.0007,0,0,12,Medium,Low,1,1.0,1.5,1.0,1.0,1.6875,0.00118125
2024-09-22,SEG-026,Track,0.0007,0,0,18,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-22,SEG-027,S&T,0.0005,0,0,20,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-028,S&T,0.0005,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-22,SEG-029,Traction/OHE,0.00055,0,0,22,Low,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-22,SEG-030,Traction/OHE,0.00055,0,0,29,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-22,SEG-031,Track,0.0007,0,0,44,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
2024-09-22,SEG-032,Track,0.0007,0,0,35,Low,High,1,1.0,1.5,1.0,1.0,2.71875,0.0019031249999999999
2024-09-22,SEG-033,S&T,0.0005,0,0,14,Low,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-22,SEG-034,S&T,0.0005,0,0,42,Low,Low,1,1.0,1.0,1.0,1.0,1.305,0.0006525
2024-09-22,SEG-035,Traction/OHE,0.00055,0,0,36,Medium,Low,1,1.0,1.0,1.0,1.0,1.9575,0.001076625
2024-09-22,SEG-036,Traction/OHE,0.00055,0,0,8,Low,High,1,1.0,1.0,1.0,1.0,1.875,0.00103125
2024-09-22,SEG-037,Track,0.0007,0,0,21,Low,Low,1,1.0,1.5,1.0,1.0,2.025,0.0014175
2024-09-22,SEG-038,Track,0.0007,0,0,37,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-22,SEG-039,S&T,0.0005,0,0,39,Medium,High,1,1.0,1.0,1.0,1.0,1.8125,0.0009062499999999999
2024-09-22,SEG-040,S&T,0.0005,0,0,28,High,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-041,Traction/OHE,0.00055,0,0,40,Medium,Medium,1,1.0,1.0,1.0,1.0,1.45,0.0007975
2024-09-22,SEG-042,Traction/OHE,0.00055,0,0,15,Low,Medium,1,1.0,1.0,1.0,1.0,1.25,0.0006875000000000001
2024-09-22,SEG-043,Track,0.0007,0,0,45,Medium,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-22,SEG-044,Track,0.0007,0,0,24,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-22,SEG-045,S&T,0.0005,0,0,12,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-22,SEG-046,S&T,0.0005,0,0,40,High,High,1,1.0,1.0,2.0,1.0,4.35,0.002175
2024-09-22,SEG-047,Traction/OHE,0.00055,0,0,18,High,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-22,SEG-048,Traction/OHE,0.00055,0,0,41,Medium,Low,1,1.0,1.0,1.0,1.0,1.305,0.0007177500000000001
2024-09-22,SEG-049,Track,0.0007,0,0,16,Low,Medium,1,1.0,1.5,1.0,1.0,1.8,0.0012599999999999998
2024-09-22,SEG-050,Track,0.0007,0,0,21,Low,Medium,1,1.0,1.5,1.0,1.0,1.5,0.00105
2024-09-23,SEG-001,Track,0.0007,0,0,48,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-23,SEG-002,Track,0.0007,0,0,42,Low,Low,1,1.0,1.5,1.0,1.0,1.9575,0.00137025
2024-09-23,SEG-003,S&T,0.0005,0,0,9,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-23,SEG-004,S&T,0.0005,0,0,25,Medium,High,1,1.0,1.0,1.0,1.0,1.5625,0.00078125
2024-09-23,SEG-005,Traction/OHE,0.00055,0,0,17,Medium,Low,1,1.0,1.0,1.0,1.0,0.9,0.000495
2024-09-23,SEG-006,Traction/OHE,0.00055,0,0,30,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-23,SEG-007,Track,0.0007,0,0,32,High,Medium,1,1.0,1.5,2.0,1.0,4.35,0.003045
2024-09-23,SEG-008,Track,0.0007,0,0,20,Low,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-23,SEG-009,S&T,0.0005,0,0,22,High,Medium,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-23,SEG-010,S&T,0.0005,0,0,30,Medium,High,1,1.0,1.0,1.0,1.0,1.25,0.000625
2024-09-23,SEG-011,Traction/OHE,0.00055,0,0,18,Low,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-23,SEG-012,Traction/OHE,0.00055,0,0,43,Low,High,1,1.0,1.0,1.0,1.0,1.8125,0.000996875
2024-09-23,SEG-013,Track,0.0007,0,0,28,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-23,SEG-014,Track,0.0007,0,0,21,Medium,High,1,1.0,1.5,1.0,1.0,1.875,0.0013124999999999999
2024-09-23,SEG-015,S&T,0.0005,0,0,23,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.0005
2024-09-23,SEG-016,S&T,0.0005,0,0,31,Low,Medium,1,1.0,1.0,1.0,1.0,1.74,0.0008699999999999999
2024-09-23,SEG-017,Traction/OHE,0.00055,0,0,15,Medium,Medium,1,1.0,1.0,1.0,1.0,1.0,0.00055
2024-09-23,SEG-018,Traction/OHE,0.00055,0,0,46,High,High,1,1.0,1.0,2.0,1.0,4.53125,0.0024921874999999996
2024-09-23,SEG-019,Track,0.0007,0,0,15,Medium,Low,1,1.0,1.5,1.0,1.0,1.35,0.000945
2024-09-23,SEG-020,Track,0.0007,0,0,35,Medium,Medium,1,1.0,1.5,1.0,1.0,2.175,0.0015225
